170209 123053.161|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketB_Magnolia Student Info and PC Squared\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170209 124026.060|INFO|Thread-50|info|receiveObject start got Packet[UPDATE_SETTING] #23 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124026.060|INFO|Thread-50|info|receiveObject Packet[UPDATE_SETTING] #23 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124026.060|INFO|Thread-50|dumpPacket|Packet UPDATE_SETTING (Seq #23 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124026.060|INFO|Thread-50|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124026.060|INFO|Thread-50|dumpPacket|    To: SERVER0 @ site 1
170209 124026.060|INFO|Thread-50|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account KO IV
170209 124026.060|INFO|Thread-50|info|handlePacket start Packet[UPDATE_SETTING] #23 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124026.060|INFO|Thread-50|dumpPacket|Packet UPDATE_SETTING (Seq #23 ) handlePacket
170209 124026.060|INFO|Thread-50|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124026.060|INFO|Thread-50|dumpPacket|    To: SERVER0 @ site 1
170209 124026.060|INFO|Thread-50|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account KO IV
170209 124026.060|DEBUG|Thread-50|logDebugMessage|Account Event CHANGED TEAM22 @ site 1
170209 124026.076|INFO|Thread-50|info|sendToClient b4 to TEAM22 @ site 1 Packet[UPDATE_SETTING] #45 SERVER0 @ site 1 -> TEAM22 @ site 1
170209 124026.107|WARNING|Thread-50|logWarning|Unable to send packet to TEAM22 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.24.packet
170209 124026.107|INFO|Thread-50|info|sendToClient af to TEAM22 @ site 1 Packet[UPDATE_SETTING] #45 SERVER0 @ site 1 -> TEAM22 @ site 1
170209 124026.169|INFO|Thread-50|info|sendToClient (send) TEAM22 @ site 1 Packet[UPDATE_SETTING] #45 SERVER0 @ site 1 -> TEAM22 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124026.185|INFO|Thread-50|info|handlePacket end Packet[UPDATE_SETTING] #23 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124026.185|INFO|Thread-50|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124038.134|INFO|Thread-52|info|receiveObject start got Packet[UPDATE_SETTING] #24 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124038.134|INFO|Thread-52|info|receiveObject Packet[UPDATE_SETTING] #24 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124038.150|INFO|Thread-52|dumpPacket|Packet UPDATE_SETTING (Seq #24 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124038.150|INFO|Thread-52|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124038.150|INFO|Thread-52|dumpPacket|    To: SERVER0 @ site 1
170209 124038.150|INFO|Thread-52|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124038.150|INFO|Thread-52|info|handlePacket start Packet[UPDATE_SETTING] #24 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124038.150|INFO|Thread-52|dumpPacket|Packet UPDATE_SETTING (Seq #24 ) handlePacket
170209 124038.150|INFO|Thread-52|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124038.150|INFO|Thread-52|dumpPacket|    To: SERVER0 @ site 1
170209 124038.150|INFO|Thread-52|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124038.150|DEBUG|Thread-52|logDebugMessage|Account Event CHANGED TEAM23 @ site 1
170209 124038.150|INFO|Thread-52|info|sendToClient b4 to TEAM23 @ site 1 Packet[UPDATE_SETTING] #47 SERVER0 @ site 1 -> TEAM23 @ site 1
170209 124038.196|WARNING|Thread-52|logWarning|Unable to send packet to TEAM23 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.25.packet
170209 124038.196|INFO|Thread-52|info|sendToClient af to TEAM23 @ site 1 Packet[UPDATE_SETTING] #47 SERVER0 @ site 1 -> TEAM23 @ site 1
170209 124038.259|INFO|Thread-52|info|sendToClient (send) TEAM23 @ site 1 Packet[UPDATE_SETTING] #47 SERVER0 @ site 1 -> TEAM23 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124038.275|INFO|Thread-52|info|handlePacket end Packet[UPDATE_SETTING] #24 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124038.275|INFO|Thread-52|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124054.378|INFO|Thread-54|info|receiveObject start got Packet[UPDATE_SETTING] #25 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124054.378|INFO|Thread-54|info|receiveObject Packet[UPDATE_SETTING] #25 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124054.378|INFO|Thread-54|dumpPacket|Packet UPDATE_SETTING (Seq #25 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124054.378|INFO|Thread-54|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124054.378|INFO|Thread-54|dumpPacket|    To: SERVER0 @ site 1
170209 124054.378|INFO|Thread-54|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account The Village
170209 124054.378|INFO|Thread-54|info|handlePacket start Packet[UPDATE_SETTING] #25 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124054.378|INFO|Thread-54|dumpPacket|Packet UPDATE_SETTING (Seq #25 ) handlePacket
170209 124054.378|INFO|Thread-54|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124054.378|INFO|Thread-54|dumpPacket|    To: SERVER0 @ site 1
170209 124054.378|INFO|Thread-54|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account The Village
170209 124054.378|DEBUG|Thread-54|logDebugMessage|Account Event CHANGED TEAM24 @ site 1
170209 124054.378|INFO|Thread-54|info|sendToClient b4 to TEAM24 @ site 1 Packet[UPDATE_SETTING] #49 SERVER0 @ site 1 -> TEAM24 @ site 1
170209 124054.425|WARNING|Thread-54|logWarning|Unable to send packet to TEAM24 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.26.packet
170209 124054.425|INFO|Thread-54|info|sendToClient af to TEAM24 @ site 1 Packet[UPDATE_SETTING] #49 SERVER0 @ site 1 -> TEAM24 @ site 1
170209 124054.487|INFO|Thread-54|info|sendToClient (send) TEAM24 @ site 1 Packet[UPDATE_SETTING] #49 SERVER0 @ site 1 -> TEAM24 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124054.503|INFO|Thread-54|info|handlePacket end Packet[UPDATE_SETTING] #25 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124054.503|INFO|Thread-54|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124109.281|INFO|Thread-56|info|receiveObject start got Packet[UPDATE_SETTING] #26 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124109.281|INFO|Thread-56|info|receiveObject Packet[UPDATE_SETTING] #26 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124109.281|INFO|Thread-56|dumpPacket|Packet UPDATE_SETTING (Seq #26 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124109.281|INFO|Thread-56|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124109.281|INFO|Thread-56|dumpPacket|    To: SERVER0 @ site 1
170209 124109.281|INFO|Thread-56|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Conroe
170209 124109.296|INFO|Thread-56|info|handlePacket start Packet[UPDATE_SETTING] #26 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124109.312|INFO|Thread-56|dumpPacket|Packet UPDATE_SETTING (Seq #26 ) handlePacket
170209 124109.312|INFO|Thread-56|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124109.312|INFO|Thread-56|dumpPacket|    To: SERVER0 @ site 1
170209 124109.312|INFO|Thread-56|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Conroe
170209 124109.312|DEBUG|Thread-56|logDebugMessage|Account Event CHANGED TEAM25 @ site 1
170209 124109.312|INFO|Thread-56|info|sendToClient b4 to TEAM25 @ site 1 Packet[UPDATE_SETTING] #51 SERVER0 @ site 1 -> TEAM25 @ site 1
170209 124109.375|WARNING|Thread-56|logWarning|Unable to send packet to TEAM25 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.27.packet
170209 124109.375|INFO|Thread-56|info|sendToClient af to TEAM25 @ site 1 Packet[UPDATE_SETTING] #51 SERVER0 @ site 1 -> TEAM25 @ site 1
170209 124109.453|INFO|Thread-56|info|sendToClient (send) TEAM25 @ site 1 Packet[UPDATE_SETTING] #51 SERVER0 @ site 1 -> TEAM25 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124109.468|INFO|Thread-56|info|handlePacket end Packet[UPDATE_SETTING] #26 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124109.468|INFO|Thread-56|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124134.123|INFO|Thread-58|info|receiveObject start got Packet[UPDATE_SETTING] #27 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124134.123|INFO|Thread-58|info|receiveObject Packet[UPDATE_SETTING] #27 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124134.123|INFO|Thread-58|dumpPacket|Packet UPDATE_SETTING (Seq #27 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124134.123|INFO|Thread-58|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124134.123|INFO|Thread-58|dumpPacket|    To: SERVER0 @ site 1
170209 124134.123|INFO|Thread-58|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Montgomery
170209 124134.123|INFO|Thread-58|info|handlePacket start Packet[UPDATE_SETTING] #27 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124134.123|INFO|Thread-58|dumpPacket|Packet UPDATE_SETTING (Seq #27 ) handlePacket
170209 124134.123|INFO|Thread-58|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124134.123|INFO|Thread-58|dumpPacket|    To: SERVER0 @ site 1
170209 124134.123|INFO|Thread-58|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Montgomery
170209 124134.123|DEBUG|Thread-58|logDebugMessage|Account Event CHANGED TEAM26 @ site 1
170209 124134.123|INFO|Thread-58|info|sendToClient b4 to TEAM26 @ site 1 Packet[UPDATE_SETTING] #53 SERVER0 @ site 1 -> TEAM26 @ site 1
170209 124134.154|WARNING|Thread-58|logWarning|Unable to send packet to TEAM26 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.28.packet
170209 124134.154|INFO|Thread-58|info|sendToClient af to TEAM26 @ site 1 Packet[UPDATE_SETTING] #53 SERVER0 @ site 1 -> TEAM26 @ site 1
170209 124134.216|INFO|Thread-58|info|sendToClient (send) TEAM26 @ site 1 Packet[UPDATE_SETTING] #53 SERVER0 @ site 1 -> TEAM26 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124134.232|INFO|Thread-58|info|handlePacket end Packet[UPDATE_SETTING] #27 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124134.232|INFO|Thread-58|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124203.226|INFO|Thread-60|info|receiveObject start got Packet[UPDATE_SETTING] #28 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124203.226|INFO|Thread-60|info|receiveObject Packet[UPDATE_SETTING] #28 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124203.241|INFO|Thread-60|dumpPacket|Packet UPDATE_SETTING (Seq #28 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124203.241|INFO|Thread-60|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124203.241|INFO|Thread-60|dumpPacket|    To: SERVER0 @ site 1
170209 124203.241|INFO|Thread-60|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124203.241|INFO|Thread-60|info|handlePacket start Packet[UPDATE_SETTING] #28 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124203.241|INFO|Thread-60|dumpPacket|Packet UPDATE_SETTING (Seq #28 ) handlePacket
170209 124203.241|INFO|Thread-60|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124203.241|INFO|Thread-60|dumpPacket|    To: SERVER0 @ site 1
170209 124203.241|INFO|Thread-60|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124203.241|DEBUG|Thread-60|logDebugMessage|Account Event CHANGED TEAM27 @ site 1
170209 124203.257|INFO|Thread-60|info|sendToClient b4 to TEAM27 @ site 1 Packet[UPDATE_SETTING] #55 SERVER0 @ site 1 -> TEAM27 @ site 1
170209 124203.288|WARNING|Thread-60|logWarning|Unable to send packet to TEAM27 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.29.packet
170209 124203.288|INFO|Thread-60|info|sendToClient af to TEAM27 @ site 1 Packet[UPDATE_SETTING] #55 SERVER0 @ site 1 -> TEAM27 @ site 1
170209 124203.351|INFO|Thread-60|info|sendToClient (send) TEAM27 @ site 1 Packet[UPDATE_SETTING] #55 SERVER0 @ site 1 -> TEAM27 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124203.366|INFO|Thread-60|info|handlePacket end Packet[UPDATE_SETTING] #28 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124203.366|INFO|Thread-60|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124224.579|INFO|Thread-62|info|receiveObject start got Packet[UPDATE_SETTING] #29 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124224.579|INFO|Thread-62|info|receiveObject Packet[UPDATE_SETTING] #29 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124224.579|INFO|Thread-62|dumpPacket|Packet UPDATE_SETTING (Seq #29 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124224.579|INFO|Thread-62|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124224.579|INFO|Thread-62|dumpPacket|    To: SERVER0 @ site 1
170209 124224.579|INFO|Thread-62|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Montgomery
170209 124224.579|INFO|Thread-62|info|handlePacket start Packet[UPDATE_SETTING] #29 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124224.579|INFO|Thread-62|dumpPacket|Packet UPDATE_SETTING (Seq #29 ) handlePacket
170209 124224.579|INFO|Thread-62|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124224.579|INFO|Thread-62|dumpPacket|    To: SERVER0 @ site 1
170209 124224.579|INFO|Thread-62|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Montgomery
170209 124224.579|DEBUG|Thread-62|logDebugMessage|Account Event CHANGED TEAM28 @ site 1
170209 124224.579|INFO|Thread-62|info|sendToClient b4 to TEAM28 @ site 1 Packet[UPDATE_SETTING] #57 SERVER0 @ site 1 -> TEAM28 @ site 1
170209 124224.610|WARNING|Thread-62|logWarning|Unable to send packet to TEAM28 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.30.packet
170209 124224.626|INFO|Thread-62|info|sendToClient af to TEAM28 @ site 1 Packet[UPDATE_SETTING] #57 SERVER0 @ site 1 -> TEAM28 @ site 1
170209 124224.673|INFO|Thread-62|info|sendToClient (send) TEAM28 @ site 1 Packet[UPDATE_SETTING] #57 SERVER0 @ site 1 -> TEAM28 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124224.688|INFO|Thread-62|info|handlePacket end Packet[UPDATE_SETTING] #29 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124224.688|INFO|Thread-62|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124242.636|INFO|Thread-64|info|receiveObject start got Packet[UPDATE_SETTING] #30 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124242.636|INFO|Thread-64|info|receiveObject Packet[UPDATE_SETTING] #30 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124242.636|INFO|Thread-64|dumpPacket|Packet UPDATE_SETTING (Seq #30 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124242.636|INFO|Thread-64|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124242.636|INFO|Thread-64|dumpPacket|    To: SERVER0 @ site 1
170209 124242.636|INFO|Thread-64|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyFalls
170209 124242.636|INFO|Thread-64|info|handlePacket start Packet[UPDATE_SETTING] #30 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124242.636|INFO|Thread-64|dumpPacket|Packet UPDATE_SETTING (Seq #30 ) handlePacket
170209 124242.636|INFO|Thread-64|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124242.636|INFO|Thread-64|dumpPacket|    To: SERVER0 @ site 1
170209 124242.636|INFO|Thread-64|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyFalls
170209 124242.636|DEBUG|Thread-64|logDebugMessage|Account Event CHANGED TEAM29 @ site 1
170209 124242.652|INFO|Thread-64|info|sendToClient b4 to TEAM29 @ site 1 Packet[UPDATE_SETTING] #59 SERVER0 @ site 1 -> TEAM29 @ site 1
170209 124242.683|WARNING|Thread-64|logWarning|Unable to send packet to TEAM29 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.31.packet
170209 124242.683|INFO|Thread-64|info|sendToClient af to TEAM29 @ site 1 Packet[UPDATE_SETTING] #59 SERVER0 @ site 1 -> TEAM29 @ site 1
170209 124242.730|INFO|Thread-64|info|sendToClient (send) TEAM29 @ site 1 Packet[UPDATE_SETTING] #59 SERVER0 @ site 1 -> TEAM29 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124242.746|INFO|Thread-64|info|handlePacket end Packet[UPDATE_SETTING] #30 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124242.746|INFO|Thread-64|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124304.165|INFO|Thread-66|info|receiveObject start got Packet[UPDATE_SETTING] #31 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124304.165|INFO|Thread-66|info|receiveObject Packet[UPDATE_SETTING] #31 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124304.165|INFO|Thread-66|dumpPacket|Packet UPDATE_SETTING (Seq #31 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124304.165|INFO|Thread-66|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124304.165|INFO|Thread-66|dumpPacket|    To: SERVER0 @ site 1
170209 124304.165|INFO|Thread-66|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Conroe
170209 124304.165|INFO|Thread-66|info|handlePacket start Packet[UPDATE_SETTING] #31 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124304.165|INFO|Thread-66|dumpPacket|Packet UPDATE_SETTING (Seq #31 ) handlePacket
170209 124304.165|INFO|Thread-66|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124304.165|INFO|Thread-66|dumpPacket|    To: SERVER0 @ site 1
170209 124304.165|INFO|Thread-66|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Conroe
170209 124304.165|DEBUG|Thread-66|logDebugMessage|Account Event CHANGED TEAM30 @ site 1
170209 124304.165|INFO|Thread-66|info|sendToClient b4 to TEAM30 @ site 1 Packet[UPDATE_SETTING] #61 SERVER0 @ site 1 -> TEAM30 @ site 1
170209 124304.227|WARNING|Thread-66|logWarning|Unable to send packet to TEAM30 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.32.packet
170209 124304.227|INFO|Thread-66|info|sendToClient af to TEAM30 @ site 1 Packet[UPDATE_SETTING] #61 SERVER0 @ site 1 -> TEAM30 @ site 1
170209 124304.290|INFO|Thread-66|info|sendToClient (send) TEAM30 @ site 1 Packet[UPDATE_SETTING] #61 SERVER0 @ site 1 -> TEAM30 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124304.305|INFO|Thread-66|info|handlePacket end Packet[UPDATE_SETTING] #31 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124304.305|INFO|Thread-66|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124411.167|INFO|Thread-68|info|receiveObject start got Packet[UPDATE_SETTING] #32 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124411.167|INFO|Thread-68|info|receiveObject Packet[UPDATE_SETTING] #32 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124411.167|INFO|Thread-68|dumpPacket|Packet UPDATE_SETTING (Seq #32 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124411.167|INFO|Thread-68|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124411.167|INFO|Thread-68|dumpPacket|    To: SERVER0 @ site 1
170209 124411.167|INFO|Thread-68|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124411.167|INFO|Thread-68|info|handlePacket start Packet[UPDATE_SETTING] #32 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124411.167|INFO|Thread-68|dumpPacket|Packet UPDATE_SETTING (Seq #32 ) handlePacket
170209 124411.167|INFO|Thread-68|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124411.167|INFO|Thread-68|dumpPacket|    To: SERVER0 @ site 1
170209 124411.167|INFO|Thread-68|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Magnolia
170209 124411.167|DEBUG|Thread-68|logDebugMessage|Account Event CHANGED TEAM31 @ site 1
170209 124411.167|INFO|Thread-68|info|sendToClient b4 to TEAM31 @ site 1 Packet[UPDATE_SETTING] #63 SERVER0 @ site 1 -> TEAM31 @ site 1
170209 124411.198|WARNING|Thread-68|logWarning|Unable to send packet to TEAM31 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.33.packet
170209 124411.198|INFO|Thread-68|info|sendToClient af to TEAM31 @ site 1 Packet[UPDATE_SETTING] #63 SERVER0 @ site 1 -> TEAM31 @ site 1
170209 124411.260|INFO|Thread-68|info|sendToClient (send) TEAM31 @ site 1 Packet[UPDATE_SETTING] #63 SERVER0 @ site 1 -> TEAM31 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124411.276|INFO|Thread-68|info|handlePacket end Packet[UPDATE_SETTING] #32 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124411.276|INFO|Thread-68|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124430.364|INFO|Thread-70|info|receiveObject start got Packet[UPDATE_SETTING] #33 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124430.364|INFO|Thread-70|info|receiveObject Packet[UPDATE_SETTING] #33 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124430.364|INFO|Thread-70|dumpPacket|Packet UPDATE_SETTING (Seq #33 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124430.364|INFO|Thread-70|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124430.364|INFO|Thread-70|dumpPacket|    To: SERVER0 @ site 1
170209 124430.364|INFO|Thread-70|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Tomball Memorial
170209 124430.364|INFO|Thread-70|info|handlePacket start Packet[UPDATE_SETTING] #33 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124430.364|INFO|Thread-70|dumpPacket|Packet UPDATE_SETTING (Seq #33 ) handlePacket
170209 124430.379|INFO|Thread-70|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124430.379|INFO|Thread-70|dumpPacket|    To: SERVER0 @ site 1
170209 124430.379|INFO|Thread-70|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Tomball Memorial
170209 124430.379|DEBUG|Thread-70|logDebugMessage|Account Event CHANGED TEAM32 @ site 1
170209 124430.379|INFO|Thread-70|info|sendToClient b4 to TEAM32 @ site 1 Packet[UPDATE_SETTING] #65 SERVER0 @ site 1 -> TEAM32 @ site 1
