170205 170347.299|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketA_2017_Waller\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170205 172830.112|INFO|Thread-177|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 172830.112|INFO|Thread-177|dumpPacket|    To: SERVER0 @ site 1
170205 172830.112|INFO|Thread-177|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem Roy
170205 172830.112|INFO|Thread-177|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@79a1eeb4
170205 172830.112|INFO|Thread-177|info|handlePacket start Packet[UPDATE_SETTING] #86 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172830.112|INFO|Thread-177|dumpPacket|Packet UPDATE_SETTING (Seq #86 ) handlePacket
170205 172830.112|INFO|Thread-177|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 172830.112|INFO|Thread-177|dumpPacket|    To: SERVER0 @ site 1
170205 172830.112|INFO|Thread-177|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem Roy
170205 172830.112|INFO|Thread-177|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@79a1eeb4
170205 172830.175|INFO|Thread-177|info|sendToClient (send) SERVER0 @ site 0 Packet[UPDATE_SETTING] #163 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 172830.191|INFO|Thread-177|info|handlePacket end Packet[UPDATE_SETTING] #86 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172830.191|INFO|Thread-177|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 172901.244|INFO|Thread-179|info|receiveObject start got Packet[ADD_SETTING] #87 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172901.244|INFO|Thread-179|info|receiveObject Packet[ADD_SETTING] #87 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172901.244|INFO|Thread-179|dumpPacket|Packet ADD_SETTING (Seq #87 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 172901.244|INFO|Thread-179|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 172901.244|INFO|Thread-179|dumpPacket|    To: SERVER0 @ site 1
170205 172901.244|INFO|Thread-179|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem Samantha
170205 172901.244|INFO|Thread-179|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@199c1bbf
170205 172901.244|INFO|Thread-179|info|handlePacket start Packet[ADD_SETTING] #87 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172901.244|INFO|Thread-179|dumpPacket|Packet ADD_SETTING (Seq #87 ) handlePacket
170205 172901.244|INFO|Thread-179|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 172901.244|INFO|Thread-179|dumpPacket|    To: SERVER0 @ site 1
170205 172901.244|INFO|Thread-179|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem Samantha
170205 172901.244|INFO|Thread-179|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@199c1bbf
170205 172901.338|INFO|Thread-179|info|sendToClient (send) SERVER0 @ site 0 Packet[ADD_SETTING] #165 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 172901.353|INFO|Thread-179|info|handlePacket end Packet[ADD_SETTING] #87 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 172901.353|INFO|Thread-179|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173021.837|INFO|Thread-181|info|connectionEstablished: Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173021.852|INFO|Thread-181|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #167 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173029.346|INFO|Thread-183|info|receiveObject start got Packet[LOGIN_REQUEST] #1 JUDGE1 @ site 0 -> SERVER0 @ site 0
170205 173029.346|INFO|Thread-183|info|receiveObject Packet[LOGIN_REQUEST] #1 JUDGE1 @ site 0 -> SERVER0 @ site 0
170205 173029.378|DEBUG|Thread-183|logDebugMessage|Login Event NEW_LOGIN JUDGE1 @ site 1
170205 173029.378|INFO|Thread-183|info|LOGIN logged in JUDGE1 @ site 1 at Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173029.378|INFO|Thread-183|info|sendToClient b4 to JUDGE1 @ site 1 Packet[LOGIN_SUCCESS] #168 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173029.378|INFO|Thread-183|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173029.378|INFO|Thread-183|info|sendToClient (send) JUDGE1 @ site 1 Packet[LOGIN_SUCCESS] #168 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173029.393|INFO|Thread-183|info|sendToClient af to JUDGE1 @ site 1 Packet[LOGIN_SUCCESS] #168 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173029.393|INFO|Thread-183|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #169 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173029.425|INFO|Thread-183|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #169 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173029.675|INFO|Thread-183|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173037.086|INFO|Thread-187|info|connectionEstablished: Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173037.086|INFO|Thread-187|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #170 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173041.826|INFO|Thread-189|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM1 @ site 0 -> SERVER0 @ site 0
170205 173041.826|INFO|Thread-189|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM1 @ site 0 -> SERVER0 @ site 0
170205 173041.857|INFO|Thread-189|info|sendToClient (send) TEAM1 @ site 0 Packet[LOGIN_FAILED] #171 SERVER0 @ site 1 -> TEAM1 @ site 0 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173041.857|INFO|Thread-189|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173045.655|INFO|Thread-191|info|receiveObject start got Packet[LOGIN_REQUEST] #2 TEAM1 @ site 0 -> SERVER0 @ site 0
170205 173045.655|INFO|Thread-191|info|receiveObject Packet[LOGIN_REQUEST] #2 TEAM1 @ site 0 -> SERVER0 @ site 0
170205 173045.686|DEBUG|Thread-191|logDebugMessage|Login Event NEW_LOGIN TEAM1 @ site 1
170205 173045.686|INFO|Thread-191|info|LOGIN logged in TEAM1 @ site 1 at Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173045.686|INFO|Thread-191|info|sendToClient b4 to TEAM1 @ site 1 Packet[LOGIN_SUCCESS] #172 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173045.686|INFO|Thread-191|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173045.686|INFO|Thread-191|info|sendToClient (send) TEAM1 @ site 1 Packet[LOGIN_SUCCESS] #172 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173045.701|INFO|Thread-191|info|sendToClient af to TEAM1 @ site 1 Packet[LOGIN_SUCCESS] #172 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173045.701|INFO|Thread-191|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #173 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173045.717|INFO|Thread-191|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #173 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173045.920|INFO|Thread-191|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173106.492|INFO|Thread-195|info|receiveObject start got Packet[START_CONTEST_CLOCK] #88 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173106.492|INFO|Thread-195|info|receiveObject Packet[START_CONTEST_CLOCK] #88 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|Packet START_CONTEST_CLOCK (Seq #88 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173106.492|INFO|Thread-195|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173106.492|INFO|Thread-195|dumpPacket|    To: SERVER0 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
170205 173106.492|INFO|Thread-195|info|handlePacket start Packet[START_CONTEST_CLOCK] #88 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|Packet START_CONTEST_CLOCK (Seq #88 ) handlePacket
170205 173106.492|INFO|Thread-195|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173106.492|INFO|Thread-195|dumpPacket|    To: SERVER0 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
170205 173106.492|INFO|Thread-195|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
170205 173106.492|INFO|Thread-195|startContest|Clock STARTED by ADMINISTRATOR1 @ site 1 elapsed = 0:00:00
170205 173106.492|INFO|Thread-195|info|sendToClient (send) SERVER0 @ site 0 Packet[CLOCK_STARTED] #174 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173106.507|INFO|Thread-195|info|sendToClient (send) SERVER0 @ site 0 Packet[CLOCK_STARTED] #174 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173106.539|INFO|Thread-195|info|sendToClient (send) SERVER0 @ site 0 Packet[CLOCK_STARTED] #174 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173106.773|INFO|Thread-195|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173136.550|INFO|Thread-199|info|receiveObject start got Packet[RUN_SUBMISSION] #3 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173136.550|INFO|Thread-199|info|receiveObject Packet[RUN_SUBMISSION] #3 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173136.550|INFO|Thread-199|dumpPacket|Packet RUN_SUBMISSION (Seq #3 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173136.550|INFO|Thread-199|dumpPacket|  From: TEAM1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173136.550|INFO|Thread-199|dumpPacket|    To: SERVER0 @ site 1
170205 173136.566|INFO|Thread-199|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles edu.csus.ecs.pc2.core.model.RunFiles@5bf0ee84
170205 173136.566|INFO|Thread-199|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 NEW0 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173136.566|INFO|Thread-199|info|handlePacket start Packet[RUN_SUBMISSION] #3 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173136.566|INFO|Thread-199|dumpPacket|Packet RUN_SUBMISSION (Seq #3 ) handlePacket
170205 173136.566|INFO|Thread-199|dumpPacket|  From: TEAM1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173136.566|INFO|Thread-199|dumpPacket|    To: SERVER0 @ site 1
170205 173136.566|INFO|Thread-199|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles edu.csus.ecs.pc2.core.model.RunFiles@5bf0ee84
170205 173136.566|INFO|Thread-199|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 NEW0 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173136.800|DEBUG|Thread-199|logDebugMessage|Run Event Run 1 NEW30074 ms from TEAM1 @ site 1 id Run--7479037805327237497 ADDED 
170205 173136.800|INFO|Thread-199|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #175 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173136.800|INFO|Thread-199|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173136.800|INFO|Thread-199|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #175 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173136.816|INFO|Thread-199|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #175 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173136.816|INFO|Thread-199|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #175 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173136.832|INFO|Thread-199|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #175 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173136.894|INFO|Thread-199|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173140.676|INFO|Thread-203|info|receiveObject start got Packet[RUN_REQUEST] #2 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173140.676|INFO|Thread-203|info|receiveObject Packet[RUN_REQUEST] #2 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173140.676|INFO|Thread-203|dumpPacket|Packet RUN_REQUEST (Seq #2 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173140.676|INFO|Thread-203|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173140.676|INFO|Thread-203|dumpPacket|    To: SERVER0 @ site 1
170205 173140.692|INFO|Thread-203|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173140.692|INFO|Thread-203|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173140.692|INFO|Thread-203|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173140.692|INFO|Thread-203|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1 NEW30074 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173140.692|INFO|Thread-203|info|handlePacket start Packet[RUN_REQUEST] #2 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173140.692|INFO|Thread-203|dumpPacket|Packet RUN_REQUEST (Seq #2 ) handlePacket
170205 173140.692|INFO|Thread-203|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173140.692|INFO|Thread-203|dumpPacket|    To: SERVER0 @ site 1
170205 173140.692|INFO|Thread-203|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173140.692|INFO|Thread-203|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173140.692|INFO|Thread-203|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173140.692|INFO|Thread-203|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1 NEW30074 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173140.786|INFO|Thread-203|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #177 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173140.801|INFO|Thread-203|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173140.817|INFO|Thread-203|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #177 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173140.832|INFO|Thread-203|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #177 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173140.832|INFO|Thread-203|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #178 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173140.848|INFO|Thread-203|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #178 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173140.864|INFO|Thread-203|info|handlePacket end Packet[RUN_REQUEST] #2 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173140.879|INFO|Thread-203|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173151.657|INFO|Thread-207|info|receiveObject start got Packet[RUN_JUDGEMENT] #3 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173151.657|INFO|Thread-207|info|receiveObject Packet[RUN_JUDGEMENT] #3 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|Packet RUN_JUDGEMENT (Seq #3 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173151.657|INFO|Thread-207|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173151.657|INFO|Thread-207|dumpPacket|    To: SERVER0 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@28a9af2c
170205 173151.657|INFO|Thread-207|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-1679212680167698572
170205 173151.657|INFO|Thread-207|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1 JUDGED30074 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173151.657|INFO|Thread-207|info|handlePacket start Packet[RUN_JUDGEMENT] #3 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|Packet RUN_JUDGEMENT (Seq #3 ) handlePacket
170205 173151.657|INFO|Thread-207|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173151.657|INFO|Thread-207|dumpPacket|    To: SERVER0 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@28a9af2c
170205 173151.657|INFO|Thread-207|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-1679212680167698572
170205 173151.657|INFO|Thread-207|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173151.657|INFO|Thread-207|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1 JUDGED30074 ms from TEAM1 @ site 1 id Run--7479037805327237497
170205 173151.735|DEBUG|Thread-207|logDebugMessage|Run Event Run 1 JUDGED30074 ms from TEAM1 @ site 1 id Run--7479037805327237497 CHANGED 
170205 173151.735|INFO|Thread-207|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #179 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173151.735|INFO|Thread-207|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173151.735|INFO|Thread-207|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #179 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173151.750|INFO|Thread-207|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #179 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173151.750|INFO|Thread-207|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #180 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173151.782|INFO|Thread-207|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #180 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173151.797|INFO|Thread-207|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173204.538|INFO|Thread-211|info|receiveObject start got Packet[RUN_SUBMISSION] #4 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173204.538|INFO|Thread-211|info|receiveObject Packet[RUN_SUBMISSION] #4 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173204.538|INFO|Thread-211|dumpPacket|Packet RUN_SUBMISSION (Seq #4 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173204.538|INFO|Thread-211|dumpPacket|  From: TEAM1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173204.538|INFO|Thread-211|dumpPacket|    To: SERVER0 @ site 1
170205 173204.538|INFO|Thread-211|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles edu.csus.ecs.pc2.core.model.RunFiles@422f7698
170205 173204.538|INFO|Thread-211|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 NEW0 ms from TEAM1 @ site 1 id Run-2211619898059410867
170205 173204.538|INFO|Thread-211|info|handlePacket start Packet[RUN_SUBMISSION] #4 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173204.538|INFO|Thread-211|dumpPacket|Packet RUN_SUBMISSION (Seq #4 ) handlePacket
170205 173204.538|INFO|Thread-211|dumpPacket|  From: TEAM1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173204.538|INFO|Thread-211|dumpPacket|    To: SERVER0 @ site 1
170205 173204.538|INFO|Thread-211|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles edu.csus.ecs.pc2.core.model.RunFiles@422f7698
170205 173204.538|INFO|Thread-211|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 NEW0 ms from TEAM1 @ site 1 id Run-2211619898059410867
170205 173204.710|DEBUG|Thread-211|logDebugMessage|Run Event Run 2 NEW58046 ms from TEAM1 @ site 1 id Run-2211619898059410867 ADDED 
170205 173204.726|INFO|Thread-211|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #181 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173204.726|INFO|Thread-211|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173204.726|INFO|Thread-211|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #181 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52099,localport=50002]-9125913213613695621
170205 173204.726|INFO|Thread-211|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #181 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173204.741|INFO|Thread-211|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #181 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173204.741|INFO|Thread-211|info|sendToClient (send) TEAM1 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #181 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173204.773|INFO|Thread-211|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173213.416|INFO|Thread-215|info|receiveObject start got Packet[RUN_SUBMISSION] #5 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173213.416|INFO|Thread-215|info|receiveObject Packet[RUN_SUBMISSION] #5 TEAM1 @ site 1 -> SERVER0 @ site 1
170205 173213.416|INFO|Thread-215|dumpPacket|Packet RUN_SUBMISSION (Seq #5 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173213.416|INFO|Thread-215|dumpPacket|  From: TEAM1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173213.416|INFO|Thread-215|dumpPacket|    To: SERVER0 @ site 1
170205 173213.416|INFO|Thread-215|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles edu.csus.ecs.pc2.core.model.RunFiles@47d7ddd3
